id,name,name_en,symbol,value,value_str,unit,uncertainty,temperature_K,material,burnup_range,category,subcategory,equation,notes,source_file,confidence
2020_Williams_PIRT_SwellingUZr_param_049,Smear density swelling allowance,Smear density swelling allowance,ΔV/V_allowance,30.0,30,% volumetric,~30%,,U-Zr,,swelling_rate,swelling_parameter,,75% smear density allows ~30% before cladding contact,Williams_et_al._2020_Assessment_of_swelling_and_constituent_redistribution_in_uranium-zirconium_fuel_using_phenomena_identification_a_2.md,high
2020_Williams_PIRT_SwellingUZr_param_050,Demonstrated burnup (EBR-II),Demonstrated burnup (EBR-II),bu_demonstrated,20.0,20,at%,,,U-Zr,10 at%,swelling_rate,swelling_parameter,,EBR-II demonstrated (qualified to 10 at%),Williams_et_al._2020_Assessment_of_swelling_and_constituent_redistribution_in_uranium-zirconium_fuel_using_phenomena_identification_a_2.md,high
2021_Qian_RateTheoryUN_param_001,Xe:Kr fission yield ratio,Xe:Kr fission yield ratio,Xe:Kr,9.0,9,ratio,,,UN,,experiment,measured_parameter,fission gas generation,fission,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_002,Surface energy,Surface energy,γ,10.0,10,N/m,,,UN,,bubble,bubble_parameter,Van der Waals bubble: P = 2γ/R + Ph,模型计算值; bubble model,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_003,Hydrostatic pressure,Hydrostatic pressure,Ph,10000000.0,10000000.0,N/m²,,,UN,,bubble,bubble_parameter,Van der Waals bubble,模型计算值; bubble model,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_004,Van der Waals constant,Van der Waals constant,B,8.5e-32,8.5e-32,m³,,,UN,,bubble,bubble_parameter,P(4/3·πRi³ - BNi) = NiKBT,bubble EOS,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_005,Lattice constant,Lattice constant,a₀,0.49,0.49,nm,,,UN,,diffusion,diffusion_parameter,Di = 3a₀⁴Ds/(4Ri⁴),bubble diffusivity,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_006,Surface self-diffusivity pre-exponential,Surface self-diffusivity pre-exponential,Ds₀,1920.0,1920,m²/s,,,UN,,diffusion,diffusion_parameter,Ds = 1.92×10³ exp(-4.22×10⁵/RT),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_007,Surface self-diffusivity activation energy,Surface self-diffusivity activation energy,Ea_Ds,422000.0,422000,J/mol,,,UN,,diffusion,diffusion_parameter,Ds = 1.92×10³ exp(-4.22×10⁵/RT),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_008,Escape layer thickness,Escape layer thickness,d,1.0,1,nm,,,UN,,experiment,measured_parameter,bi = b₀·(3d)/(3d+Ri)·...,re-solution,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_009,Return layer thickness,Return layer thickness,δ,0.4,0.4,nm,,,UN,,experiment,measured_parameter,bi = b₀·(3d)/(3d+Ri)·...,re-solution,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_010,Xe diffusivity pre-exponential (this work),Xe diffusivity pre-exponential (this work),Dg₀,0.00405,0.00405,cm²/s,"calibrated, 20× Oi's value",,UN,,diffusion,diffusion_parameter,Dg = 4.05×10⁻³ exp(-2.15×10⁵/RT),实验测量值; calibrated from JOYO data,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,medium
2021_Qian_RateTheoryUN_param_011,Xe diffusivity activation energy,Xe diffusivity activation energy,Ea_Dg,215000.0,215000,J/mol,,,UN,,diffusion,diffusion_parameter,Dg = 4.05×10⁻³ exp(-2.15×10⁵/RT),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,medium
2021_Qian_RateTheoryUN_param_012,Nucleation factor,Nucleation factor,FN,0.0001,0.0001,dimensionless,determined by sensitivity analysis,,UN,,bubble,bubble_nucleation,dCg/dt bubble nucleation term,intragranular,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,medium
2021_Qian_RateTheoryUN_param_013,Resolution constant,Resolution constant,b₀,1e-18,1e-18,cm³,much smaller than Feng's 1.36×10⁻¹⁵,,UN,,bubble,bubble_parameter,bi = b₀·(3d)/(3d+Ri)·...,calibrated,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,medium
2021_Qian_RateTheoryUN_param_014,Grain diameter,Grain diameter,dg,10.0,10,μm,,,UN,,experiment,measured_parameter,,实验测量值; JOYO experiment,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_015,Fission gas yield,Fission gas yield,η,0.25,0.25,atoms/fission,,,UN,,experiment,measured_parameter,dCg/dt source term,,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_016,Bubble size grouping factor,Bubble size grouping factor,m,2.0,2,dimensionless,,,UN,,bubble,bubble_parameter,Ni = m·Ni-1,模型计算值; fine simulation,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_017,Fuel diameter,Fuel diameter,,7.43,7.43,mm,,,UN,,experiment,measured_parameter,,实验测量值; JOYO experiment,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_018,Fuel height,Fuel height,,8.0,8,mm,,,UN,,experiment,measured_parameter,,实验测量值; JOYO experiment,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_019,Bulk density,Bulk density,,86.0,86,% T.D.,,,UN,,experiment,measured_parameter,,实验测量值; JOYO experiment,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_020,U-235 enrichment,U-235 enrichment,,19.39,19.39,wt%,,,UN,,experiment,measured_parameter,,实验测量值; JOYO experiment,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_021,Gas in grain bulk fraction,Gas in grain bulk fraction,,80.0,80,%,,,UN,,experiment,measured_parameter,,"JOYO, ~5% FIMA",Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_022,Gas at grain boundary fraction,Gas at grain boundary fraction,,15.0,15,%,,,UN,,experiment,measured_parameter,,JOYO,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_023,Gas released fraction,Gas released fraction,,5.0,5,%,,,UN,,bubble,bubble_parameter,,JOYO,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_024,UN thermal conductivity coefficient,UN thermal conductivity coefficient,,1.37,1.37,W/m/K,,,UN,,thermal,thermal_property,k = 1.37T^0.41(1-P)(1+P),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_025,UN thermal conductivity temperature exponent,UN thermal conductivity temperature exponent,,0.41,0.41,dimensionless,,,UN,,thermal,thermal_property,k = 1.37T^0.41(1-P)(1+P),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_026,D9 cladding thermal conductivity coefficient a,D9 cladding thermal conductivity coefficient a,a,7.598,7.598,W/m/K,,"[1000.0, 1000.0]",15Cr-20Ni SS (D9),,thermal,thermal_property,λ = 7.598 + 2.391×10⁻²T - 8.899×10⁻⁶T²,,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_027,D9 cladding thermal conductivity coefficient b,D9 cladding thermal conductivity coefficient b,b,0.02391,0.02391,W/m/K²,,"[1000.0, 1000.0]",15Cr-20Ni SS (D9),,thermal,thermal_property,λ = 7.598 + 2.391×10⁻²T - 8.899×10⁻⁶T²,,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_028,D9 cladding thermal conductivity coefficient c,D9 cladding thermal conductivity coefficient c,c,-8.899e-06,-8.899e-06,W/m/K³,,"[1000.0, 1000.0]",15Cr-20Ni SS (D9),,thermal,thermal_property,λ = 7.598 + 2.391×10⁻²T - 8.899×10⁻⁶T²,,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_029,Xe diffusivity pre-exponential (Oi),Xe diffusivity pre-exponential (Oi),Dg₀,0.000205,0.000205,cm²/s,literature value,,UN,,diffusion,diffusion_parameter,Dg = 2.05×10⁻⁴ exp(-2.15×10⁵/RT),Oi's formula,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,high
2021_Qian_RateTheoryUN_param_030,Xe diffusivity pre-exponential (Melehan),Xe diffusivity pre-exponential (Melehan),Dg₀,4e-06,4e-06,cm²/s,literature,,UN,,diffusion,diffusion_parameter,Dg = 4.0×10⁻⁶ exp(-2.71×10⁵/RT),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,medium
2021_Qian_RateTheoryUN_param_031,Xe diffusivity activation energy (Melehan),Xe diffusivity activation energy (Melehan),Ea,271000.0,271000,J/mol,,,UN,,diffusion,diffusion_parameter,Dg = 4.0×10⁻⁶ exp(-2.71×10⁵/RT),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,medium
2021_Qian_RateTheoryUN_param_032,Xe diffusivity pre-exponential (Biddle),Xe diffusivity pre-exponential (Biddle),Dg₀,3e-08,3e-08,cm²/s,literature,,UN,,diffusion,diffusion_parameter,Dg = 3.0×10⁻⁸ exp(-2.41×10⁵/RT),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,medium
2021_Qian_RateTheoryUN_param_033,Xe diffusivity pre-exponential (BMI),Xe diffusivity pre-exponential (BMI),Dg₀,4.65e-05,4.65e-05,cm²/s,literature,,UN,,diffusion,diffusion_parameter,Dg = 4.65×10⁻⁵ exp(-3×10⁵/RT),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,medium
2021_Qian_RateTheoryUN_param_034,Xe diffusivity pre-exponential (NASA),Xe diffusivity pre-exponential (NASA),Dg₀,2.4e-10,2.4e-10,cm²/s,literature,,UN,,diffusion,diffusion_parameter,Dg = 2.4×10⁻¹⁰ exp(-1.57×10⁵/RT),,Qian_et_al._-_2021_-_A_kinetic_rate_theory_modelling_of_fission_gas_release_and_fuel_swelling_for_UN_fuels_4b9ce0a2.md,medium
2021_Robinson_PredictiveSwellingUMoMonolithic_param_001,Swelling correlation quadratic coefficient,Swelling correlation quadratic coefficient,a,6.13e-43,6.13e-43,%/(fissions/cm³)²,,,U-10Mo monolithic,,swelling_rate,swelling_parameter,%Swelling = 6.13×10⁻⁴³ fd² + 4.00×10⁻²¹ fd,"research reactor, R²>96%",Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_002,Swelling correlation linear coefficient,Swelling correlation linear coefficient,b,4e-21,4e-21,%/(fissions/cm³),,,U-10Mo monolithic,,swelling_rate,swelling_parameter,%Swelling = 6.13×10⁻⁴³ fd² + 4.00×10⁻²¹ fd,research reactor,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_003,Lower prediction bound quadratic coeff (binned),Lower prediction bound quadratic coeff (binned),a_lower,5.87e-43,5.87e-43,%/(fissions/cm³)²,,,U-10Mo monolithic,,experiment,measured_parameter,Lower = 5.87×10⁻⁴³ fd² + 4.14×10⁻²¹ fd - 5.28,实验测量值; binned data,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_004,Lower prediction bound linear coeff (binned),Lower prediction bound linear coeff (binned),b_lower,4.14e-21,4.14e-21,%/(fissions/cm³),,,U-10Mo monolithic,,experiment,measured_parameter,Lower = 5.87×10⁻⁴³ fd² + 4.14×10⁻²¹ fd - 5.28,实验测量值; binned data,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_005,Lower prediction bound offset (binned),Lower prediction bound offset (binned),c_lower,-5.28,-5.28,%,,,U-10Mo monolithic,,experiment,measured_parameter,Lower bound offset,实验测量值; binned data,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_006,Upper prediction bound quadratic coeff (binned),Upper prediction bound quadratic coeff (binned),a_upper,6.39e-43,6.39e-43,%/(fissions/cm³)²,,,U-10Mo monolithic,,experiment,measured_parameter,Upper = 6.39×10⁻⁴³ fd² + 3.86×10⁻²¹ fd + 5.28,实验测量值; binned data,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_007,Upper prediction bound offset (binned),Upper prediction bound offset (binned),c_upper,5.28,5.28,%,,,U-10Mo monolithic,,experiment,measured_parameter,Upper bound offset,实验测量值; binned data,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_008,Raw data prediction bound offset,Raw data prediction bound offset,,14.79,14.79,%,,,U-10Mo monolithic,,experiment,measured_parameter,Upper/Lower = correlation ± 14.79,实验测量值; raw data,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_009,Nano-bubble superlattice stability limit,Nano-bubble superlattice stability limit,,3e+21,3e+21,fissions/cm³,~3×10²¹,,U-Mo,,bubble,bubble_superlattice,,,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,medium
2021_Robinson_PredictiveSwellingUMoMonolithic_param_010,Grain refinement onset fission density,Grain refinement onset fission density,,2.5e+21,2.5e+21,fissions/cm³,,,U-10Mo monolithic,,experiment,measured_parameter,,,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,medium
2021_Robinson_PredictiveSwellingUMoMonolithic_param_011,Grain refinement upper fission density,Grain refinement upper fission density,,3.5e+21,3.5e+21,fissions/cm³,,,U-10Mo monolithic,,experiment,measured_parameter,,,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,medium
2021_Robinson_PredictiveSwellingUMoMonolithic_param_012,Standard plate thickness,Standard plate thickness,,1.27,1.27,mm,,,U-10Mo monolithic,,experiment,measured_parameter,,standard design,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_013,Fission density range minimum,Fission density range minimum,,3.5e+20,3.5e+20,fissions/cm³,,,U-10Mo monolithic,,experiment,measured_parameter,,,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_014,Fission density range maximum,Fission density range maximum,,1.07e+22,1.07e+22,fissions/cm³,,,U-10Mo monolithic,,experiment,measured_parameter,,,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_015,Kim-Hofman linear swelling rate (low fd),Kim-Hofman linear swelling rate (low fd),,5.0,5.0,% per 10²¹ fissions/cm³,,,U-Mo,,swelling_rate,swelling_parameter,(ΔV/V0)f = 5.0·fd,fd ≤ 3×10²¹,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_016,Kim-Hofman transition fission density,Kim-Hofman transition fission density,,3e+21,3e+21,fissions/cm³,,,U-Mo,,experiment,measured_parameter,,piecewise,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
2021_Robinson_PredictiveSwellingUMoMonolithic_param_017,Rest solid FP swelling rate,Rest solid FP swelling rate,,3.5e-21,3.5e-21,ΔV/V0 per fission/cm³,,,U-Mo,,swelling_rate,swelling_parameter,(ΔV/V0)s = 3.5×10⁻²¹ fd,,Robinson_et_al._2021_Swelling_of_U-Mo_Monolithic_Fuel_Developing_a_Predictive_Swelling_Correlation_under_Research_Reactor_Conditions_0c605e05.md,high
